date,load_mw,renewable_total_mw,shortfall_mw,surplus_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,battery_soc_pct,unmet_demand_mw,net_shortfall_pct
2015-05-02,44146.91666666666,7663.25,36483.66666666666,-36483.66666666666,0.0,2000.0,2000.0,20.0,34483.66666666666,78.11115536570125
2015-05-03,43372.333333333336,13266.708333333334,30105.625,-30105.625,0.0,2000.0,2000.0,20.0,28105.625,64.80081388289001
2015-05-04,55783.583333333336,14006.333333333332,41777.25,-41777.25,0.0,2000.0,2000.0,20.0,39777.25,71.30637299205411
2015-05-05,57653.79166666666,20323.95833333333,37329.83333333333,-37329.83333333333,0.0,2000.0,2000.0,20.0,35329.83333333333,61.27928851166915
2015-05-06,56907.958333333336,18793.666666666668,38114.29166666667,-38114.29166666667,0.0,2000.0,2000.0,20.0,36114.29166666667,63.460880910768935
2015-05-07,56996.625,17643.625,39353.0,-39353.0,0.0,2000.0,2000.0,20.0,37353.0,65.53545933640808
2015-05-08,55303.333333333336,9527.875,45775.458333333336,-45775.458333333336,0.0,2000.0,2000.0,20.0,43775.458333333336,79.15518956060514
2015-05-09,47138.708333333336,16820.5,30318.208333333336,-30318.208333333336,0.0,2000.0,2000.0,20.0,28318.208333333336,60.07421360187885
2015-05-10,42847.208333333336,17588.458333333332,25258.750000000004,-25258.750000000004,0.0,2000.0,2000.0,20.0,23258.750000000004,54.28299976758502
2015-05-11,56202.333333333336,14779.791666666666,41422.54166666667,-41422.54166666667,0.0,2000.0,2000.0,20.0,39422.54166666667,70.14395902898457
2015-05-12,57087.625,18390.958333333336,38696.66666666666,-38696.66666666666,0.0,2000.0,2000.0,20.0,36696.66666666666,64.28129855930538
2015-05-13,55987.958333333336,16719.625,39268.333333333336,-39268.333333333336,0.0,2000.0,2000.0,20.0,37268.333333333336,66.56490867455874
2015-05-14,43062.833333333336,9294.083333333334,33768.75,-33768.75,0.0,2000.0,2000.0,20.0,31768.75,73.77301385185213
2015-05-15,49223.91666666666,8375.0,40848.91666666666,-40848.91666666666,0.0,2000.0,2000.0,20.0,38848.91666666666,78.92284746405456
2015-05-16,45786.875,13807.916666666668,31978.95833333333,-31978.95833333333,0.0,2000.0,2000.0,20.0,29978.95833333333,65.47500420881165
2015-05-17,42541.958333333336,15724.875,26817.083333333336,-26817.083333333336,0.0,2000.0,2000.0,20.0,24817.083333333336,58.33554520194279
2015-05-18,55431.16666666666,14127.5,41303.66666666666,-41303.66666666666,0.0,2000.0,2000.0,20.0,39303.66666666666,70.90535709453466
2015-05-19,57373.04166666666,15262.958333333334,42110.08333333333,-42110.08333333333,0.0,2000.0,2000.0,20.0,40110.08333333333,69.91102819050468
2015-05-20,56382.91666666666,8262.416666666668,48120.5,-48120.5,0.0,2000.0,2000.0,20.0,46120.5,81.79871267153912
2015-05-21,56365.458333333336,8732.125,47633.333333333336,-47633.333333333336,0.0,2000.0,2000.0,20.0,45633.333333333336,80.95974854576274
2015-05-22,55123.625,9100.208333333332,46023.41666666667,-46023.41666666667,0.0,2000.0,2000.0,20.0,44023.41666666667,79.86306536746571
2015-05-23,45829.458333333336,7943.583333333334,37885.875,-37885.875,0.0,2000.0,2000.0,20.0,35885.875,78.30307471449859
2015-05-24,39522.958333333336,6904.208333333333,32618.750000000004,-32618.750000000004,0.0,2000.0,2000.0,20.0,30618.750000000004,77.47079492826427
2015-05-25,41135.125,7811.375,33323.75,-33323.75,0.0,2000.0,2000.0,20.0,31323.75,76.14842546363964
2015-05-26,54505.25,10742.875,43762.375,-43762.375,0.0,2000.0,2000.0,20.0,41762.375,76.62083010352214
2015-05-27,55872.66666666666,10133.208333333332,45739.45833333333,-45739.45833333333,0.0,2000.0,2000.0,20.0,43739.45833333333,78.2841789068
