date,load_mw,wind_generation_mw,solar_generation_mw,renewable_total_mw,shortfall_mw,irradiance_wm2,wind_speed_10m_ms,temperature_2m_c,surplus_mw,coverage_pct,scenario
2015-02-02,61793.291666666664,5757.5875,548.9250000000001,6306.5125,55486.77916666667,760.9616108691357,6.000575046336447,18.732390132019745,-55486.77916666667,10.205820615641262,worst
2015-02-03,62584.875,2833.570833333333,745.6041666666666,3579.1749999999997,59005.7,755.2194517461767,6.735637290602344,18.2562659910831,-59005.7,5.718913715174792,worst
2015-02-04,62909.125,1172.9958333333332,865.3395833333334,2038.3354166666666,60870.78958333333,767.1674361491782,6.791137694857235,18.402095496123426,-60870.78958333333,3.2401267966557583,worst
2015-02-05,62918.833333333336,3719.304166666667,786.5,4505.804166666667,58413.02916666667,770.4083412285313,6.690683645274505,18.513686209280937,-58413.02916666667,7.161296432175845,worst
2015-02-06,62154.583333333336,4915.954166666666,1255.0687500000001,6171.022916666667,55983.56041666667,783.9330161643602,6.6910024321515875,19.01084467992274,-55983.56041666667,9.928508222107514,worst
2015-02-07,53505.25,8289.866666666665,1268.2854166666666,9558.15208333333,43947.097916666666,792.7836834454937,7.21521733051198,19.93001305176649,-43947.097916666666,17.863951824042186,worst
2015-02-08,49401.333333333336,11824.8375,1419.925,13244.762499999999,36156.57083333334,772.0525456332498,6.593935539733212,19.456293993955715,-36156.57083333334,26.810536490243177,worst
2015-02-09,62416.75,11156.395833333334,407.57708333333335,11563.972916666668,50852.777083333334,783.1424760893055,6.54477941401987,19.932425752140816,-50852.777083333334,18.527034676856243,worst
2015-02-10,62023.583333333336,4252.5875,653.4125,4906.0,57117.583333333336,773.8278756152989,6.785692534844362,18.752694162779346,-57117.583333333336,7.909894489058597,worst
2015-02-11,61875.041666666664,762.8249999999999,758.63125,1521.45625,60353.58541666666,793.3291603619491,7.601146133831803,20.183208669182516,-60353.58541666666,2.4589175360824673,worst
2015-02-12,61604.208333333336,713.7958333333333,1099.2583333333334,1813.0541666666668,59791.15416666667,798.3852351187975,6.552106560024832,19.842636730175283,-59791.15416666667,2.9430686891655804,worst
2015-02-13,60234.041666666664,2803.0041666666666,1747.7145833333334,4550.71875,55683.322916666664,799.0052662807839,7.386176958317841,19.826697422032815,-55683.322916666664,7.555061264498135,worst
2015-02-14,51281.958333333336,3419.0041666666666,1819.59375,5238.597916666667,46043.36041666667,785.8132679760332,7.389377889988093,20.331836708660376,-46043.36041666667,10.21528445270307,worst
2015-02-15,47528.875,5916.429166666666,1650.4583333333333,7566.887499999999,39961.9875,805.8864025293948,7.548458184702653,20.43556329678491,-39961.9875,15.920611417796021,worst
2015-02-16,58873.708333333336,5965.691666666666,1648.372916666667,7614.064583333333,51259.64375,813.5052822321671,7.36227915997187,20.2965401302866,-51259.64375,12.932877508282203,worst
2015-02-17,61269.666666666664,1894.3749999999998,1091.7291666666667,2986.1041666666665,58283.5625,802.6330344629109,7.219078239851957,21.079684128923756,-58283.5625,4.873707217818497,worst
2015-02-18,61858.833333333336,3915.741666666667,1085.6083333333333,5001.35,56857.48333333334,816.09687761916,6.82344006683606,21.273491580527732,-56857.48333333334,8.08510237018157,worst
2015-02-19,62277.458333333336,7089.191666666666,1704.5166666666669,8793.708333333332,53483.75,800.4281520184726,7.668257871548771,20.3463401165464,-53483.75,14.12021069688805,worst
2015-02-20,60733.541666666664,9691.645833333334,2159.760416666667,11851.40625,48882.135416666664,808.9591125479109,7.570212267563846,20.798730015815778,-48882.135416666664,19.513774307854323,worst
2015-02-21,51859.541666666664,7899.2666666666655,1343.875,9243.141666666666,42616.399999999994,819.4041865176174,7.384704995219685,20.6935772070384,-42616.399999999994,17.823415652375125,worst
2015-02-22,47747.541666666664,4753.583333333333,1412.341666666667,6165.925,41581.61666666666,812.3401971708386,6.978631997682718,21.289618523034534,-41581.61666666666,12.913596773306828,worst
2015-02-23,61701.083333333336,10668.116666666665,759.60625,11427.722916666666,50273.36041666667,824.8500754894297,7.038906368819858,21.42391964951288,-50273.36041666667,18.521105788256012,worst
2015-02-24,61904.458333333336,9262.137499999999,1375.9958333333334,10638.133333333331,51266.325000000004,821.2376374503729,7.03431753172577,21.03467816718641,-51266.325000000004,17.18476119450201,worst
2015-02-25,60938.083333333336,3122.1749999999997,1956.74375,5078.91875,55859.16458333334,829.0306684503485,7.395503485782541,21.312495449086935,-55859.16458333334,8.334556113650878,worst
2015-02-26,61287.666666666664,5177.229166666667,2877.95625,8055.185416666667,53232.48125,801.3968930231391,7.4038421263763725,21.9461012604211,-53232.48125,13.143240483403403,worst
2015-02-27,61279.375,3970.2541666666666,1783.3020833333333,5753.55625,55525.81875,843.0974458093648,7.52893531598921,21.96192043500288,-55525.81875,9.389058308770283,worst
2015-02-28,53802.0,6053.366666666666,,,,838.9907343868413,7.6619021141455645,21.537933121107102,,,worst
